time,x,y,z,qw,qx,qy,qz,raw_roll,raw_pitch,raw_yaw,unwrapped_roll,unwrapped_pitch,unwrapped_yaw
4.579669,-0.006886,-0.009362,-0.011225,0.361488,-0.041929,0.927266,0.088011,169.5861459654516,42.669743901345065,-178.89894878610332,-190.4138540345484,42.669743901345065,-178.89894878610332
4.58377,-0.006882,-0.009318,-0.011224,0.363249,-0.041761,0.926574,0.08813,169.5438627148825,42.883896303095376,-178.9550258457901,-190.4561372851175,42.883896303095376,-178.9550258457901
4.587798,-0.006876,-0.009276,-0.01122,0.365024,-0.041575,0.925874,0.088237,169.50168164458907,43.09965432692321,-179.0136525960014,-190.49831835541093,43.09965432692321,-179.0136525960014
4.591737,-0.007271,-0.00983,-0.011319,0.367092,-0.041824,0.925011,0.088595,169.44438053396374,43.356766858125376,-179.02831278653935,-190.55561946603626,43.356766858125376,-179.02831278653935
4.599701,-0.00728,-0.009773,-0.011303,0.370555,-0.0414,0.92364,0.088677,169.3748858011985,43.77762776483423,-179.14628134081633,-190.6251141988015,43.77762776483423,-179.14628134081633
4.603703,-0.007286,-0.009747,-0.011288,0.372248,-0.041188,0.922967,0.088697,169.34294944921945,43.98354435605458,-179.20402784766543,-190.65705055078055,43.98354435605458,-179.20402784766543
4.607664,-0.007295,-0.009722,-0.01127,0.373918,-0.04098,0.922299,0.088714,169.31144720151784,44.186758003001934,-179.2610326463659,-190.68855279848216,44.186758003001934,-179.2610326463659
4.611816,-0.007683,-0.010261,-0.011352,0.375749,-0.040426,0.921502,0.089515,169.1402040650075,44.40649891011754,-179.4197345194269,-190.8597959349925,44.40649891011754,-179.4197345194269
4.615685,-0.00771,-0.010255,-0.011327,0.377416,-0.040258,0.920822,0.089574,169.10346407891672,44.61005937996561,-179.47463622631085,-190.89653592108328,44.61005937996561,-179.47463622631085
4.619695,-0.007742,-0.010252,-0.011299,0.379086,-0.040104,0.920132,0.089678,169.06032649861848,44.81429415003928,-179.53068877204953,-190.93967350138152,44.81429415003928,-179.53068877204953
4.623665,-0.007776,-0.010251,-0.011266,0.380789,-0.03997,0.919419,0.089837,169.00930005527525,45.02302252695862,-179.58816785446265,-190.99069994472475,45.02302252695862,-179.58816785446265
4.631734,-0.008253,-0.010078,-0.011314,0.385,-0.039606,0.917703,0.089603,168.9738387424798,45.539128031854275,-179.69743292307442,-191.0261612575202,45.539128031854275,-179.69743292307442
4.635675,-0.008309,-0.010079,-0.011276,0.386894,-0.039562,0.916871,0.08997,168.8928802266293,45.773046565972884,-179.75941503332595,-191.1071197733707,45.773046565972884,-179.75941503332595
4.639684,-0.008365,-0.010083,-0.011236,0.388904,-0.039545,0.915977,0.090421,168.79868021073906,46.02193055150162,-179.8255301256916,-191.20131978926094,46.02193055150162,-179.8255301256916
4.643687,-0.008421,-0.010089,-0.011194,0.391028,-0.039539,0.915017,0.090975,168.68699003865586,46.28519959934753,-179.89966568312042,-191.31300996134414,46.28519959934753,-179.89966568312042
4.6477,-0.008476,-0.010096,-0.011149,0.393247,-0.039535,0.914003,0.09161,168.56065521965834,46.56055511685272,-179.9817091996208,-191.43934478034166,46.56055511685272,-179.9817091996208
4.651668,-0.008914,-0.01005,-0.011229,0.395581,-0.039199,0.912969,0.092009,168.4460666061084,46.84614404289345,179.8978763252264,-191.5539333938916,46.84614404289345,-180.1021236747736
4.659695,-0.009023,-0.010069,-0.01115,0.400215,-0.039142,0.910798,0.093499,168.14591978996566,47.4213720211355,179.70035193510236,-191.85408021003434,47.4213720211355,-180.29964806489764
4.663675,-0.009067,-0.010081,-0.011115,0.402509,-0.039072,0.909715,0.094227,167.9935342564368,47.70588556178204,179.5942345698571,-192.0064657435632,47.70588556178204,-180.4057654301429
4.66766,-0.0091,-0.010094,-0.011084,0.40479,-0.038974,0.908635,0.094916,167.84379673707082,47.988562346642034,179.4849909178519,-192.15620326292918,47.988562346642034,-180.5150090821481
4.675799,-0.009493,-0.010498,-0.01113,0.409403,-0.038886,0.906493,0.095642,167.64913284927792,48.56268142637879,179.32361448156806,-192.35086715072208,48.56268142637879,-180.67638551843194
4.679698,-0.009512,-0.010517,-0.011109,0.41167,-0.038673,0.905423,0.09613,167.5186450946725,48.842756753121584,179.20627381960563,-192.4813549053275,48.842756753121584,-180.79372618039437
4.683688,-0.009524,-0.010536,-0.011089,0.413925,-0.038426,0.904361,0.096543,167.3962247859258,49.12112108094759,179.0876252383617,-192.6037752140742,49.12112108094759,-180.9123747616383
4.691688,-0.009911,-0.009972,-0.011206,0.418452,-0.037866,0.902253,0.096974,167.20493385193203,49.68005920957619,178.86398200210718,-192.79506614806797,49.68005920957619,-181.13601799789282
4.695705,-0.009919,-0.009983,-0.011188,0.420607,-0.037519,0.901247,0.097137,167.11260876559646,49.94531176478959,178.7458171968273,-192.88739123440354,49.94531176478959,-181.2541828031727
4.699668,-0.009923,-0.009994,-0.011167,0.422705,-0.037148,0.900271,0.097229,167.02975324733166,50.203429072823454,178.62922359542367,-192.97024675266834,50.203429072823454,-181.37077640457633
4.703678,-0.009924,-0.010007,-0.011144,0.424738,-0.036764,0.899326,0.097259,166.95593395271322,50.4534109800428,178.5156178742029,-193.04406604728678,50.4534109800428,-181.4843821257971
4.707759,-0.009923,-0.010023,-0.011118,0.426721,-0.036377,0.898404,0.097241,166.88949760329064,50.697301518300854,178.40533494051522,-193.11050239670936,50.697301518300854,-181.59466505948478
4.711675,-0.010344,-0.010457,-0.011231,0.428911,-0.035999,0.89741,0.096925,166.86746347181895,50.968189761029514,178.31362381736355,-193.13253652818105,50.968189761029514,-181.68637618263645
4.719742,-0.01037,-0.010509,-0.011172,0.432799,-0.035244,0.895583,0.096825,166.74266494656052,51.44772382791405,178.0981302430213,-193.25733505343948,51.44772382791405,-181.9018697569787
4.723675,-0.010385,-0.010538,-0.011136,0.434792,-0.034873,0.894635,0.096786,166.67602166231453,51.69393114415272,177.98765159908166,-193.32397833768547,51.69393114415272,-182.01234840091834
4.727667,-0.010403,-0.01057,-0.011098,0.436825,-0.034514,0.893659,0.09678,166.60269331253133,51.94558718010862,177.87425239316747,-193.39730668746867,51.94558718010862,-182.12574760683253
4.737695,-0.010849,-0.010837,-0.011195,0.441156,-0.033362,0.891531,0.09716,166.34372523242166,52.475353781914166,177.5310405180547,-193.65627476757834,52.475353781914166,-182.4689594819453
4.739668,-0.010884,-0.010881,-0.011166,0.443206,-0.033096,0.890509,0.097296,166.24845448415704,52.73070147232053,177.41612939781717,-193.75154551584296,52.73070147232053,-182.58387060218283
4.745709,-0.010921,-0.010927,-0.01114,0.445251,-0.032879,0.889477,0.097477,166.14813581464375,52.98623840832745,177.3043107296696,-193.85186418535625,52.98623840832745,-182.6956892703304
4.753696,-0.011354,-0.010933,-0.011246,0.449512,-0.032817,0.887315,0.097647,166.00287974290134,53.52597531599473,177.15081362242992,-193.99712025709866,53.52597531599473,-182.84918637757008
4.757672,-0.011401,-0.01098,-0.011238,0.451471,-0.032742,0.886291,0.097928,165.89515324015184,53.773017362023275,177.05284433450004,-194.10484675984816,53.773017362023275,-182.94715566549996
4.759657,-0.011446,-0.011029,-0.011234,0.453404,-0.032706,0.885274,0.098212,165.7895729217069,54.01762709700082,176.96069081998533,-194.2104270782931,54.01762709700082,-183.03930918001467
4.763698,-0.011488,-0.011078,-0.011232,0.455306,-0.032699,0.884265,0.098502,165.6848679415486,54.258843872613554,176.87257469005172,-194.3151320584514,54.258843872613554,-183.12742530994828
4.767689,-0.011528,-0.011128,-0.011233,0.45718,-0.032699,0.883266,0.098784,165.5816280318879,54.496828736944146,176.7859588151537,-194.4183719681121,54.496828736944146,-183.2140411848463
4.77166,-0.011872,-0.011137,-0.011333,0.459036,-0.03292,0.882306,0.098685,165.56476450933184,54.73772153782467,176.7719721772912,-194.43523549066816,54.73772153782467,-183.2280278227088
4.775669,-0.011916,-0.011186,-0.01134,0.460826,-0.032915,0.881348,0.098902,165.47292376586014,54.96553415915406,176.69116498664738,-194.52707623413986,54.96553415915406,-183.30883501335262
4.779675,-0.011955,-0.011236,-0.011348,0.462574,-0.032901,0.880415,0.099056,165.39162195372182,55.18826076170066,176.61493133144845,-194.60837804627818,55.18826076170066,-183.38506866855155
4.783714,-0.011992,-0.011287,-0.011355,0.464271,-0.032871,0.879512,0.099149,165.3203053227405,55.40461309466249,176.5423445290913,-194.6796946772595,55.40461309466249,-183.4576554709087
4.787818,-0.012027,-0.011339,-0.01136,0.465929,-0.032824,0.878634,0.099171,165.26046285222822,55.61612835451225,176.47392526135604,-194.73953714777178,55.61612835451225,-183.52607473864396
4.795659,-0.012475,-0.010952,-0.01152,0.469458,-0.033056,0.87677,0.098948,165.21048969202562,56.073582034726776,176.41093021998245,-194.78951030797438,56.073582034726776,-183.58906978001755
4.799707,-0.012519,-0.010999,-0.011527,0.47096,-0.032948,0.87598,0.098845,165.17053370095647,56.26515887880946,176.34730417678682,-194.82946629904353,56.26515887880946,-183.65269582321318
4.803731,-0.01256,-0.011047,-0.011534,0.472411,-0.032828,0.875216,0.098728,165.13299520972544,56.450162598817535,176.28414375337013,-194.86700479027456,56.450162598817535,-183.71585624662987
4.811774,-0.013002,-0.012916,-0.011604,0.475774,-0.033346,0.873376,0.098705,165.07492207396947,56.89195402142908,176.2551859477872,-194.92507792603053,56.89195402142908,-183.7448140522128
4.815704,-0.013053,-0.012994,-0.011613,0.477294,-0.033295,0.872553,0.098653,165.0278576431486,57.08713980970244,176.1937622999438,-194.9721423568514,57.08713980970244,-183.8062377000562
4.819683,-0.013103,-0.01307,-0.011621,0.478913,-0.033272,0.871666,0.098664,164.96775488600017,57.2956597392152,176.1266046131087,-195.03224511399983,57.2956597392152,-183.8733953868913
4.823683,-0.013152,-0.013147,-0.011628,0.480626,-0.033255,0.870715,0.098733,164.8930101154154,57.51619328167568,176.04999183216782,-195.1069898845846,57.51619328167568,-183.95000816783218
4.827686,-0.0132,-0.013225,-0.011634,0.482437,-0.033235,0.869701,0.09884,164.80611507332324,57.749351018855165,175.96388315366696,-195.19388492667676,57.749351018855165,-184.03611684633304
4.833712,-0.013584,-0.013412,-0.011802,0.484501,-0.033059,0.868631,0.098216,164.831752949771,58.01632205474908,175.9142399495961,-195.168247050229,58.01632205474908,-184.0857600504039
4.837664,-0.013638,-0.013487,-0.01181,0.48649,-0.033011,0.867503,0.098372,164.72367195653038,58.2723890842865,175.8082014172447,-195.27632804346962,58.2723890842865,-184.1917985827553
4.843664,-0.01374,-0.013637,-0.01182,0.490659,-0.032831,0.865117,0.098735,164.4755747489913,58.80815927766949,175.56095297647929,-195.5244252510087,58.80815927766949,-184.43904702352071
4.847694,-0.013786,-0.013711,-0.011821,0.492809,-0.03271,0.863876,0.098936,164.33838477242185,59.08429708399731,175.42306371933486,-195.66161522757815,59.08429708399731,-184.57693628066514
4.855671,-0.014176,-0.013604,-0.011982,0.497222,-0.032255,0.861245,0.099938,163.90928106845445,59.64455579466641,175.02522144080953,-196.09071893154555,59.64455579466641,-184.97477855919047
4.859672,-0.014228,-0.013674,-0.011984,0.499347,-0.032135,0.859987,0.100215,163.74877642574643,59.917513382712166,174.8707795646529,-196.25122357425357,59.917513382712166,-185.1292204353471
4.863722,-0.01428,-0.013741,-0.011983,0.50141,-0.032035,0.858754,0.10052,163.58465125106648,60.182774455887554,174.7170149986239,-196.41534874893352,60.182774455887554,-185.2829850013761
4.871729,-0.014705,-0.013999,-0.012148,0.505107,-0.03143,0.856553,0.100975,163.25290911580078,60.65084717607962,174.36063612600194,-196.74709088419922,60.65084717607962,-185.63936387399806
4.875797,-0.01477,-0.01406,-0.012151,0.506865,-0.031466,0.855469,0.101344,163.09722290756775,60.87881832029981,174.2332323072009,-196.90277709243225,60.87881832029981,-185.7667676927991
4.879694,-0.014835,-0.014119,-0.012156,0.508484,-0.031565,0.854456,0.101745,162.9468225219991,61.089692598897514,174.11956725615474,-197.0531774780009,61.089692598897514,-185.88043274384526
4.887671,-0.01496,-0.014227,-0.012171,0.51137,-0.031975,0.85261,0.102637,162.6645618269913,61.469380416292395,173.93717157300495,-197.3354381730087,61.469380416292395,-186.06282842699505
4.893714,-0.01532,-0.013889,-0.012375,0.512835,-0.031478,0.851772,0.10244,162.57013079757468,61.65276341029125,173.7798693877411,-197.42986920242532,61.65276341029125,-186.2201306122589
4.897676,-0.015386,-0.013927,-0.012396,0.514061,-0.031792,0.850963,0.102915,162.44337755186336,61.816260829359805,173.7153399025644,-197.55662244813664,61.816260829359805,-186.2846600974356
4.899669,-0.015446,-0.013963,-0.01242,0.515217,-0.032112,0.850197,0.103371,162.3240967706654,61.971114092511435,173.65732452841382,-197.6759032293346,61.971114092511435,-186.34267547158618
4.9037,-0.0155,-0.013996,-0.012449,0.516327,-0.032417,0.849463,0.10377,162.21640692220288,62.120033623631045,173.60502778868235,-197.78359307779712,62.120033623631045,-186.39497221131765
4.907718,-0.015548,-0.014026,-0.01248,0.517419,-0.032693,0.848747,0.104104,162.11904829361538,62.266611303245284,173.5552073905171,-197.88095170638462,62.266611303245284,-186.4447926094829
4.913685,-0.015892,-0.013925,-0.012628,0.518932,-0.032424,0.847823,0.104181,161.9844610769931,62.45908845420772,173.3998128844911,-198.0155389230069,62.45908845420772,-186.6001871155089
4.9197,-0.015972,-0.013971,-0.01271,0.521169,-0.032784,0.84639,0.104556,161.82022458508683,62.75786526277108,173.28986986333908,-198.17977541491317,62.75786526277108,-186.71013013666092
4.923694,-0.016003,-0.01399,-0.012751,0.522341,-0.032902,0.845648,0.104679,161.73985685802145,62.91367940096432,173.22588253201968,-198.26014314197855,62.91367940096432,-186.77411746798032
4.933674,-0.016348,-0.013588,-0.012985,0.525257,-0.03309,0.843851,0.104531,161.62118450153187,63.303030301580186,173.1011940208832,-198.37881549846813,63.303030301580186,-186.8988059791168
4.935656,-0.016371,-0.01359,-0.013029,0.526431,-0.033103,0.84311,0.104596,161.53681616068042,63.457528471814975,173.01970386701643,-198.46318383931958,63.457528471814975,-186.98029613298357
4.939682,-0.016387,-0.013589,-0.013072,0.527586,-0.033095,0.842383,0.104642,161.45416512784735,63.60946617898952,172.93660759482648,-198.54583487215265,63.60946617898952,-187.06339240517352
4.947685,-0.0164,-0.01358,-0.013154,0.529908,-0.033016,0.840924,0.104663,161.29216476704326,63.914100439920034,172.7626587632174,-198.70783523295674,63.914100439920034,-187.2373412367826
4.951688,-0.016647,-0.012988,-0.013334,0.530831,-0.033007,0.84033,0.104762,161.20943742478497,64.03506842254257,172.6846302421774,-198.79056257521503,64.03506842254257,-187.3153697578226
4.955719,-0.016649,-0.012971,-0.013372,0.532108,-0.03291,0.839524,0.104775,161.1100300502484,64.20163142376151,172.57436763572468,-198.8899699497516,64.20163142376151,-187.42563236427532
4.959679,-0.016648,-0.012953,-0.013406,0.533445,-0.03279,0.838678,0.10479,161.00161111514254,64.3757143572236,172.4531882102234,-198.99838888485746,64.3757143572236,-187.5468117897766
4.96368,-0.016643,-0.012934,-0.013437,0.534835,-0.032648,0.837795,0.104815,160.88266260388835,64.55634005919701,172.3203537165876,-199.11733739611165,64.55634005919701,-187.6796462834124
4.967661,-0.016636,-0.012916,-0.013465,0.536267,-0.032483,0.836881,0.104845,160.75444081471068,64.74188053546813,172.17672494810935,-199.24555918528932,64.74188053546813,-187.82327505189065
4.973699,-0.016919,-0.012489,-0.013645,0.538366,-0.032585,0.83556,0.104591,160.67880535833547,65.02476695325193,172.0821173113183,-199.32119464166453,65.02476695325193,-187.9178826886817
4.979648,-0.016919,-0.012437,-0.013698,0.541379,-0.032227,0.833616,0.104661,160.39379688214822,65.4157096714482,171.76454024731066,-199.60620311785178,65.4157096714482,-188.23545975268934
4.983687,-0.016919,-0.012412,-0.013718,0.542919,-0.032068,0.832615,0.104704,160.24593800900703,65.61618267796322,171.60266744175618,-199.75406199099297,65.61618267796322,-188.39733255824382
4.987709,-0.016918,-0.012386,-0.013735,0.544473,-0.031924,0.831598,0.10476,160.09329246380946,65.81872452329677,171.43836734034625,-199.90670753619054,65.81872452329677,-188.56163265965375
4.995678,-0.017213,-0.012572,-0.013959,0.547327,-0.031149,0.829692,0.105233,159.64246722879503,66.17471222053767,170.95489503078394,-200.35753277120497,66.17471222053767,-189.04510496921606
4.999722,-0.017223,-0.012553,-0.013972,0.548837,-0.031017,0.828689,0.105311,159.48036924861182,66.3714652492054,170.78421016432168,-200.51963075138818,66.3714652492054,-189.21578983567832
5.007705,-0.017248,-0.012514,-0.01399,0.551728,-0.030765,0.826758,0.105455,159.16302250580767,66.74833255992036,170.45015540354694,-200.83697749419233,66.74833255992036,-189.54984459645306
5.011663,-0.017522,-0.012642,-0.014224,0.553168,-0.030127,0.825812,0.105508,158.92737767778104,66.9235710300892,170.1623468132382,-201.07262232221896,66.9235710300892,-189.8376531867618
5.015697,-0.017546,-0.012627,-0.014237,0.554473,-0.030034,0.824927,0.105607,158.77199086285927,67.09377134048536,170.0040582594602,-201.22800913714073,67.09377134048536,-189.9959417405398
5.02368,-0.017591,-0.012598,-0.014266,0.556926,-0.029927,0.823247,0.10584,158.47206725548702,67.41492108768576,169.70824027973356,-201.52793274451298,67.41492108768576,-190.29175972026644
5.027662,-0.017613,-0.012585,-0.014284,0.558115,-0.029916,0.822424,0.105979,158.3233474371088,67.57133621960102,169.56707830664044,-201.6766525628912,67.57133621960102,-190.43292169335956
5.033707,-0.017856,-0.012723,-0.014462,0.559703,-0.029767,0.821357,0.105921,158.16119474802227,67.77988146857041,169.38370007912224,-201.83880525197773,67.77988146857041,-190.61629992087776
5.037672,-0.017886,-0.012714,-0.014488,0.560935,-0.029809,0.820493,0.106084,158.0055519442171,67.94304192168973,169.24195410872568,-201.9944480557829,67.94304192168973,-190.75804589127432
5.039651,-0.017916,-0.012705,-0.014516,0.562184,-0.029863,0.819614,0.106253,157.84634084986203,68.10884469762317,169.09806288565153,-202.15365915013797,68.10884469762317,-190.90193711434847
5.04367,-0.017946,-0.012698,-0.014546,0.563444,-0.029933,0.818727,0.106403,157.69107755801568,68.27691992942319,168.9578128222396,-202.30892244198432,68.27691992942319,-191.0421871777604
5.047694,-0.017977,-0.012691,-0.014579,0.564693,-0.03001,0.817844,0.106543,157.53794167958182,68.44358886817477,168.81957343713023,-202.46205832041818,68.44358886817477,-191.18042656286977
5.055688,-0.018255,-0.013318,-0.014817,0.56707,-0.029684,0.816178,0.106794,157.16559743272194,68.74879761592197,168.4352552674881,-202.83440256727806,68.74879761592197,-191.5647447325119
5.05968,-0.018291,-0.013327,-0.014864,0.568246,-0.02977,0.81535,0.106842,157.03835053027152,68.90741634714948,168.31619501535627,-202.96164946972848,68.90741634714948,-191.68380498464373
5.063718,-0.018327,-0.013337,-0.014913,0.569416,-0.029864,0.814528,0.106856,156.92008375356036,69.06603675561442,168.20396955893995,-203.07991624643964,69.06603675561442,-191.79603044106005
5.071697,-0.018584,-0.013006,-0.015185,0.571679,-0.029924,0.812945,0.106812,156.68386046986083,69.37072696859096,167.96354566052352,-203.31613953013917,69.37072696859096,-192.03645433947648
5.075746,-0.018627,-0.013012,-0.015241,0.572844,-0.030037,0.81213,0.106733,156.58843487584713,69.53066266988267,167.86810934844027,-203.41156512415287,69.53066266988267,-192.13189065155973
5.083675,-0.018715,-0.01303,-0.015345,0.575195,-0.030279,0.810484,0.106534,156.4042218023035,69.8550202870696,167.68170466701534,-203.5957781976965,69.8550202870696,-192.31829533298466
5.087665,-0.01876,-0.013042,-0.015392,0.576371,-0.03038,0.809656,0.106443,156.3035659003364,70.01664701360549,167.57906959284182,-203.6964340996636,70.01664701360549,-192.42093040715818
5.09169,-0.019014,-0.013147,-0.015575,0.57789,-0.03024,0.808621,0.106118,156.1793379818105,70.22119240177045,167.41284308899745,-203.8206620181895,70.22119240177045,-192.58715691100255
5.095665,-0.019071,-0.013166,-0.015618,0.579083,-0.030303,0.807773,0.106058,156.05679531844723,70.38386946649503,167.28774862372887,-203.94320468155277,70.38386946649503,-192.71225137627113
5.099709,-0.01913,-0.013187,-0.015657,0.580286,-0.030375,0.80691,0.106027,155.9240697750201,70.54756697412378,167.1556727477861,-204.0759302249799,70.54756697412378,-192.8443272522139
5.103681,-0.019192,-0.013211,-0.01569,0.581505,-0.030464,0.806029,0.106027,155.7814276912824,70.71367335679746,167.0175714082958,-204.2185723087176,70.71367335679746,-192.9824285917042
5.107684,-0.019477,-0.013454,-0.015894,0.582952,-0.030489,0.805028,0.105673,155.69355632945835,70.91404470698095,166.89924598473024,-204.30644367054165,70.91404470698095,-193.10075401526976
5.115672,-0.019636,-0.013516,-0.015944,0.585457,-0.030747,0.80317,0.105891,155.3381237947621,71.25437273129863,166.57750594157886,-204.6618762052379,71.25437273129863,-193.42249405842114
5.119672,-0.019719,-0.01355,-0.015963,0.586699,-0.030881,0.802235,0.10606,155.1403080202507,71.42210979681921,166.40201864960702,-204.8596919797493,71.42210979681921,-193.59798135039298
5.123694,-0.019803,-0.013585,-0.015979,0.587941,-0.031029,0.801296,0.106244,154.9375444462198,71.59034963660892,166.22388828907935,-205.0624555537802,71.59034963660892,-193.77611171092065
5.131658,-0.020155,-0.013294,-0.01621,0.591025,-0.03173,0.799017,0.106091,154.66484963040526,72.02858731604333,165.98942555358838,-205.33515036959474,72.02858731604333,-194.01057444641162
5.13566,-0.020246,-0.013321,-0.016223,0.592442,-0.031954,0.797923,0.106354,154.41503211710716,72.22131813017144,165.77673768981205,-205.58496788289284,72.22131813017144,-194.22326231018795
5.141688,-0.020336,-0.013347,-0.01623,0.593955,-0.032188,0.796749,0.106637,154.14032338882842,72.42660484342997,165.54152338412405,-205.85967661117158,72.42660484342997,-194.45847661587595
5.149657,-0.020708,-0.013147,-0.016398,0.597761,-0.032993,0.793794,0.107161,153.52477121759074,72.95392171573349,165.02739322629606,-206.47522878240926,72.95392171573349,-194.97260677370394
5.151692,-0.020797,-0.013164,-0.016397,0.599508,-0.033168,0.79243,0.107447,153.17375453951857,73.18897291949061,164.71076670624515,-206.82624546048143,73.18897291949061,-195.28923329375485
5.155713,-0.020884,-0.013179,-0.016388,0.601315,-0.033316,0.791015,0.107729,152.79715922432698,73.43091193918656,164.3659828729055,-207.20284077567302,73.43091193918656,-195.6340171270945
5.159656,-0.020966,-0.013192,-0.016372,0.603156,-0.033437,0.789569,0.108005,152.39885187094623,73.67633503422873,163.99676688528984,-207.60114812905377,73.67633503422873,-196.00323311471016
5.163663,-0.021045,-0.013201,-0.016351,0.604997,-0.033525,0.78812,0.108267,151.9855221852882,73.9208019997476,163.60866430200795,-208.0144778147118,73.9208019997476,-196.39133569799205
5.167663,-0.021288,-0.013273,-0.016509,0.606906,-0.033852,0.78663,0.10832,151.66828231987932,74.18667210282347,163.31885421870155,-208.33171768012068,74.18667210282347,-196.68114578129845
5.175687,-0.021437,-0.013275,-0.016449,0.610446,-0.033891,0.783824,0.108753,150.804611115429,74.65198454863014,162.4875085647287,-209.195388884571,74.65198454863014,-197.5124914352713
5.179655,-0.021507,-0.013272,-0.016411,0.612158,-0.033878,0.782462,0.108943,150.3663847065643,74.8757500067563,162.060750921195,-209.6336152934357,74.8757500067563,-197.939249078805
5.183722,-0.021575,-0.013266,-0.016369,0.613825,-0.033837,0.781131,0.109122,149.92154420445132,75.09200601033129,161.62437998528176,-210.07845579554868,75.09200601033129,-198.37562001471824
5.191699,-0.021867,-0.01299,-0.016462,0.617065,-0.033874,0.778467,0.109873,148.9046987712505,75.50583973106235,160.66675590071284,-211.0953012287495,75.50583973106235,-199.33324409928716
5.195653,-0.021933,-0.012979,-0.016418,0.618586,-0.033763,0.77725,0.10997,148.4655908011624,75.70047317831524,160.2239698976476,-211.5344091988376,75.70047317831524,-199.7760301023524
5.1997,-0.021994,-0.012967,-0.016372,0.620072,-0.033632,0.77606,0.110051,148.02380546669312,75.88979821505706,159.7755965328594,-211.97619453330688,75.88979821505706,-200.2244034671406
5.20967,-0.022286,-0.01326,-0.016479,0.623252,-0.033456,0.773556,0.109766,147.2284961797742,76.3087580126157,158.9372547872371,-212.7715038202258,76.3087580126157,-201.0627452127629
5.211666,-0.022347,-0.013253,-0.016438,0.624688,-0.033289,0.77239,0.109863,146.74567589585695,76.48775013744172,158.44652214319726,-213.25432410414305,76.48775013744172,-201.55347785680274
5.215667,-0.022405,-0.013245,-0.016396,0.62611,-0.033118,0.771227,0.109991,146.24079721750908,76.66328007215402,157.935991553649,-213.75920278249092,76.66328007215402,-202.064008446351
5.219659,-0.022462,-0.013236,-0.016355,0.627509,-0.032945,0.770076,0.110139,145.7208644857409,76.83451882589235,157.41192785963005,-214.2791355142591,76.83451882589235,-202.58807214036995
5.223664,-0.022517,-0.013225,-0.016313,0.628902,-0.032775,0.768923,0.110301,145.18373276396403,77.00371686180517,156.8721420059352,-214.81626723603597,77.00371686180517,-203.1278579940648
5.227695,-0.022739,-0.013712,-0.016414,0.630603,-0.032581,0.767569,0.110077,144.67290305339733,77.22228878341947,156.32452834631678,-215.32709694660267,77.22228878341947,-203.67547165368322
5.231703,-0.022797,-0.013705,-0.016376,0.631984,-0.032412,0.766413,0.110256,144.10072275292188,77.3873935953256,155.7513520306504,-215.89927724707812,77.3873935953256,-204.2486479693496
5.235694,-0.022855,-0.013697,-0.016338,0.633347,-0.032237,0.765269,0.110432,143.51870880046778,77.5492369855285,155.1676108170924,-216.48129119953222,77.5492369855285,-204.8323891829076
5.239677,-0.02291,-0.013687,-0.016301,0.634684,-0.032056,0.764145,0.110598,142.93264449005423,77.70707417169915,154.57850588814418,-217.06735550994577,77.70707417169915,-205.42149411185582
5.243657,-0.022964,-0.013676,-0.016263,0.635992,-0.031867,0.763045,0.110732,142.35131717043834,77.86048154233383,153.99101374713646,-217.64868282956166,77.86048154233383,-206.00898625286354
5.251671,-0.023261,-0.013876,-0.016365,0.638863,-0.030988,0.760641,0.110996,140.90230332107515,78.17270839883396,152.4882798942719,-219.09769667892485,78.17270839883396,-207.5117201057281
5.255684,-0.023318,-0.013868,-0.016333,0.640161,-0.030817,0.759544,0.111073,140.30041435907083,78.32374474555172,151.87716544482902,-219.69958564092917,78.32374474555172,-208.12283455517098
5.259742,-0.023372,-0.013859,-0.016303,0.641474,-0.030656,0.758433,0.111133,139.6854811372729,78.4767971414278,151.25240149841892,-220.3145188627271,78.4767971414278,-208.74759850158108
5.26767,-0.023634,-0.014172,-0.016409,0.644545,-0.030135,0.755858,0.111045,138.23073197744657,78.83146401974322,149.74430950483978,-221.76926802255343,78.83146401974322,-210.25569049516022
5.271688,-0.023687,-0.014163,-0.016385,0.64595,-0.029988,0.754668,0.111023,137.55138670567024,78.99613344854747,149.04942977111023,-222.44861329432976,78.99613344854747,-210.95057022888977
5.27571,-0.023736,-0.014153,-0.016361,0.647403,-0.02984,0.753434,0.11098,136.83473173878917,79.16547167224597,148.31552905302053,-223.16526826121083,79.16547167224597,-211.68447094697947
5.283712,-0.023828,-0.014127,-0.016308,0.650375,-0.029482,0.750897,0.110892,135.27639314714654,79.50408839107203,146.71755351857806,-224.72360685285346,79.50408839107203,-213.28244648142194
5.287657,-0.024014,-0.014434,-0.016441,0.651975,-0.029397,0.749526,0.110798,134.44465968108398,79.69155892878742,145.86943155835894,-225.55534031891602,79.69155892878742,-214.13056844164106
5.29167,-0.024053,-0.014421,-0.016419,0.653423,-0.029149,0.748273,0.110798,133.57580147791828,79.8458099604537,144.9789715707316,-226.42419852208172,79.8458099604537,-215.0210284292684
5.299661,-0.024118,-0.014389,-0.016377,0.656281,-0.028569,0.745787,0.110821,131.7409609341095,80.13821055374834,143.09602349141178,-228.2590390658905,80.13821055374834,-216.90397650858822
5.303651,-0.024142,-0.01437,-0.016356,0.657713,-0.028223,0.744539,0.110808,130.77166734343163,80.27865344437123,142.0962384338509,-229.22833265656837,80.27865344437123,-217.9037615661491
